num_bellpairs,cnot_err_prob,meas_err_prob,coherence_time,fidelity_mean,fidelity_std,fidelity_analytical
10000,0.0,0.725,29723,0.09192583600000001,0.014310516497845352,0.09162185170474059
10000,0.0,0.75,29723,0.078939568,0.01227832608251532,0.079700915811549
10000,0.0,0.775,29723,0.070855064,0.011466267598617432,0.06891530714628044
10000,0.0,0.8,29723,0.058998324000000005,0.010690638954797042,0.05926502570893487
10000,0.0,0.825,29723,0.049731620000000004,0.012766517285274009,0.05075007149951235
10000,0.0,0.85,29723,0.044012576,0.009829095102288105,0.0433704445180128
10000,0.0,0.875,29723,0.036674748,0.00812774886025005,0.03712614476443626
10000,0.0,0.9,29723,0.030985760000000005,0.009325088927533077,0.032017172238782726
10000,0.0,0.925,29723,0.0268794632,0.008137145975184527,0.0280435269410522
10000,0.0,0.95,29723,0.0253705406,0.009040548771974001,0.02520520887124469
10000,0.0,0.975,29723,0.024852393200000003,0.006290269503656402,0.023502218029360176
10000,0.023438,0.0,29723,0.91460312,0.005427429581818637,0.914166065030246
10000,0.046875,0.0,29723,0.8976710000000001,0.005392869914989597,0.8971365199161138
10000,0.070313,0.0,29723,0.8812701600000001,0.005301502652493926,0.8801062481925558
10000,0.09375,0.0,29723,0.86468848,0.005612260557885752,0.8630767030784237
10000,0.117188,0.0,29723,0.8481027600000002,0.007283952774586064,0.8460464313548655
10000,0.140625,0.0,29723,0.8294401599999999,0.005849451301994058,0.8290168862407333
10000,0.164063,0.0,29723,0.8126852000000001,0.009442184158339645,0.8119866145171754
10000,0.1875,0.0,29723,0.7965446800000001,0.009175618360503008,0.7949570694030431
10000,0.210938,0.0,29723,0.7801792800000001,0.008874547229104137,0.7779267976794851
10000,0.234375,0.0,29723,0.76311076,0.01038340412882018,0.760897252565353
10000,0.257812,0.0,29723,0.7461867999999999,0.011470531841200745,0.7438677074512209
10000,0.28125,0.0,29723,0.7288765600000001,0.00816238569086269,0.7268374357276628
10000,0.304688,0.0,29723,0.71024476,0.008349725026753874,0.7098071640041047
10000,0.328125,0.0,29723,0.6923704399999999,0.008380730574741079,0.6927776188899726
10000,0.351562,0.0,29723,0.67704528,0.010543888233550291,0.6757480737758405
10000,0.375,0.0,29723,0.66248428,0.010935031850049641,0.6587178020522824
10000,0.398438,0.0,29723,0.6445894,0.008234075797562232,0.6416875303287242
10000,0.421875,0.0,29723,0.6271162,0.009643447785932175,0.6246579852145921
10000,0.445313,0.0,29723,0.6085307200000001,0.009322673927666895,0.6076277134910341
10000,0.46875,0.0,29723,0.59076088,0.010872037539743864,0.5905981683769019
10000,0.492188,0.0,29723,0.5747734000000001,0.010231613663543006,0.5735678966533438
10000,0.515625,0.0,29723,0.5604294,0.010023355346389744,0.5565383515392118
10000,0.539063,0.0,29723,0.5430468,0.009868056359790408,0.5395080798156537
10000,0.5625,0.0,29723,0.52490488,0.01061590666243821,0.5224785347015216
10000,0.585938,0.0,29723,0.50983836,0.01112994471820952,0.5054482629779635
10000,0.609375,0.0,29723,0.49128215999999997,0.013324300992337265,0.48841871786383134
10000,0.632812,0.0,29723,0.4729806000000001,0.01320894157455472,0.4713891727496992
10000,0.65625,0.0,29723,0.45705920000000005,0.011454111272377268,0.4543589010261411
10000,0.679688,0.0,29723,0.43889892,0.011097718179589884,0.4373286293025832
10000,0.703125,0.0,29723,0.4215841999999999,0.009010578361015459,0.42029908418845097
10000,0.726562,0.0,29723,0.40247656000000004,0.009179005719924131,0.4032695390743188
10000,0.75,0.0,29723,0.3865037599999999,0.010882558071630036,0.3862392673507608
10000,0.773438,0.0,29723,0.36959651999999993,0.011944627599452397,0.36920899562720283
10000,0.796875,0.0,29723,0.3545746000000001,0.012371883510605816,0.3521794505130706
10000,0.820312,0.0,29723,0.33966944,0.015285165281618647,0.33514990539893846
